path,label,y
dataset/Repaint/black/jkdsbf.jpg,Repaint,1
dataset/Repaint/black/ld.jpg,Repaint,1
dataset/Repaint/black/bs.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113406.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120033.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_124910_1.jpg,Repaint,1
dataset/Repaint/black/dn.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113553.jpg,Repaint,1
dataset/Repaint/black/on.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125410.jpg,Repaint,1
dataset/Repaint/black/bds.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113250.jpg,Repaint,1
dataset/Repaint/black/fy.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113242.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125308.jpg,Repaint,1
dataset/Repaint/black/erb.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113557.jpg,Repaint,1
dataset/Repaint/black/hshn.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_115644.jpg,Repaint,1
dataset/Repaint/black/ce.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_114027.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113240.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120030.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113309.jpg,Repaint,1
dataset/Repaint/black/sfg.jpg,Repaint,1
dataset/Repaint/black/s.jpg,Repaint,1
dataset/Repaint/black/pj.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113541.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113722.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113320.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113232.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_112941.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113419.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125124.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113605.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125351_1.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113519.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120005.jpg,Repaint,1
dataset/Repaint/black/sr.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120100.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125051.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_124918.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113243.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125240.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113518.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113441.jpg,Repaint,1
dataset/Repaint/black/uesk.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113116.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120029.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113526.jpg,Repaint,1
dataset/Repaint/black/yj.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113234.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_114015.jpg,Repaint,1
dataset/Repaint/black/jd.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113742.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_112943.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_115659.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113735.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120023.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120016.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125228.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125302.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_115811.jpg,Repaint,1
dataset/Repaint/black/jdjas.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113108.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_114032.jpg,Repaint,1
dataset/Repaint/black/hh.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113406.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125126.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125025.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113322.jpg,Repaint,1
dataset/Repaint/black/bksef.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_114033.jpg,Repaint,1
dataset/Repaint/black/gc.jpg,Repaint,1
dataset/Repaint/black/uedb.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125409.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113213.jpg,Repaint,1
dataset/Repaint/black/om.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113929.jpg,Repaint,1
dataset/Repaint/black/jrkl.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125447.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113348.jpg,Repaint,1
dataset/Repaint/black/df.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113433.jpg,Repaint,1
dataset/Repaint/black/bvj.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_124916.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125040.jpg,Repaint,1
dataset/Repaint/black/dhb.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113231.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113925.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113321.jpg,Repaint,1
dataset/Repaint/black/jdv.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_124909.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_114043.jpg,Repaint,1
dataset/Repaint/black/bc.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113243.jpg,Repaint,1
dataset/Repaint/black/osn.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_114040.jpg,Repaint,1
dataset/Repaint/black/jldf.jpg,Repaint,1
dataset/Repaint/black/ytd.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113531.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113442.jpg,Repaint,1
dataset/Repaint/black/ml.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113853.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113912.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_115849.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120046.jpg,Repaint,1
dataset/Repaint/black/yew.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120018.jpg,Repaint,1
dataset/Repaint/black/erw.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113728.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_115909.jpg,Repaint,1
dataset/Repaint/black/jfg.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113822.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113752.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113756.jpg,Repaint,1
dataset/Repaint/black/hds.jpg,Repaint,1
dataset/Repaint/black/;ls.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113359.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113219.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125138.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113409.jpg,Repaint,1
dataset/Repaint/black/fu.jpg,Repaint,1
dataset/Repaint/black/jew.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113216.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113415.jpg,Repaint,1
dataset/Repaint/black/uf.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125353.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_115916.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113738.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113222.jpg,Repaint,1
dataset/Repaint/black/jdh.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113421.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_114001.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113904.jpg,Repaint,1
dataset/Repaint/black/xb.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_124917.jpg,Repaint,1
dataset/Repaint/black/jsh.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125017.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_115846.jpg,Repaint,1
dataset/Repaint/black/ibs.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113417.jpg,Repaint,1
dataset/Repaint/black/f.jpg,Repaint,1
dataset/Repaint/black/zb.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113940.jpg,Repaint,1
dataset/Repaint/black/jdijke.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113424.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113317.jpg,Repaint,1
dataset/Repaint/black/5d.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_115819.jpg,Repaint,1
dataset/Repaint/black/mvb.jpg,Repaint,1
dataset/Repaint/black/jkdf.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_114021.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113424.jpg,Repaint,1
dataset/Repaint/black/kdkl.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113323.jpg,Repaint,1
dataset/Repaint/black/ldsk.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113353.jpg,Repaint,1
dataset/Repaint/black/fuy.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113522.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125351.jpg,Repaint,1
dataset/Repaint/black/uewj.jpg,Repaint,1
dataset/Repaint/black/tff.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125237.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113321.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125047.jpg,Repaint,1
dataset/Repaint/black/kdsa.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113400.jpg,Repaint,1
dataset/Repaint/black/jdl.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113956.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113909.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113339.jpg,Repaint,1
dataset/Repaint/black/nt.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_115713.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125004.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125227.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113544.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125352.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_124912.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125303.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_114057.jpg,Repaint,1
dataset/Repaint/black/ad.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_114013.jpg,Repaint,1
dataset/Repaint/black/jkds.jpg,Repaint,1
dataset/Repaint/black/hs.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_114023.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120047.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125608.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113249.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120034.jpg,Repaint,1
dataset/Repaint/black/lk.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113854.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125002.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125021.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125307.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_124925.jpg,Repaint,1
dataset/Repaint/black/ksnb.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113421.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113815.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120043.jpg,Repaint,1
dataset/Repaint/black/oj.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113748.jpg,Repaint,1
dataset/Repaint/black/hr.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120010.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113953.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113606.jpg,Repaint,1
dataset/Repaint/black/ft.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125238.jpg,Repaint,1
dataset/Repaint/black/ee.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_124941.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113407.jpg,Repaint,1
dataset/Repaint/black/xtj.jpg,Repaint,1
dataset/Repaint/black/kl.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125011.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113431.jpg,Repaint,1
dataset/Repaint/black/fz.jpg,Repaint,1
dataset/Repaint/black/ib.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113825.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113404.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113350.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113750.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113444.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125254.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113818.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113114.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113056.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125448.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125038.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125028.jpg,Repaint,1
dataset/Repaint/black/gdfsk.jpg,Repaint,1
dataset/Repaint/black/jdfjd.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_114056.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125338.jpg,Repaint,1
dataset/Repaint/black/ef.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125054.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_114044.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125002_1.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125024.jpg,Repaint,1
dataset/Repaint/black/r.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113120.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113437.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113358.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_124957.jpg,Repaint,1
dataset/Repaint/black/iewj.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113215.jpg,Repaint,1
dataset/Repaint/black/ghn.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120022.jpg,Repaint,1
dataset/Repaint/black/hsfg.jpg,Repaint,1
dataset/Repaint/black/jsdd.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125601.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125309.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125052.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113736.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_115652.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125029.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_115914.jpg,Repaint,1
dataset/Repaint/black/gd.jpg,Repaint,1
dataset/Repaint/black/er.jpg,Repaint,1
dataset/Repaint/black/klsk.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125249.jpg,Repaint,1
dataset/Repaint/black/hx.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113057.jpg,Repaint,1
dataset/Repaint/black/drt.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113743.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113450.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125403.jpg,Repaint,1
dataset/Repaint/black/ytc.jpg,Repaint,1
dataset/Repaint/black/ffg.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113534.jpg,Repaint,1
dataset/Repaint/black/jkdfggn.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_114016.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113527.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113754.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113505.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113346.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120057.jpg,Repaint,1
dataset/Repaint/black/hjk.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_114010.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113720.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113556.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125606.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125445.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113456.jpg,Repaint,1
dataset/Repaint/black/judj.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113452.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113905.jpg,Repaint,1
dataset/Repaint/black/kkn.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125049.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113537.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125039.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113500.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113434.jpg,Repaint,1
dataset/Repaint/black/sfj.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125358.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113604.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120102.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113112.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113958.jpg,Repaint,1
dataset/Repaint/black/jkasdhf.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113315.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113717.jpg,Repaint,1
dataset/Repaint/black/fds.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113053.jpg,Repaint,1
dataset/Repaint/black/jsx.jpg,Repaint,1
dataset/Repaint/black/nh.jpg,Repaint,1
dataset/Repaint/black/hd.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113944.jpg,Repaint,1
dataset/Repaint/black/jdj.jpg,Repaint,1
dataset/Repaint/black/fl.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_114006.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_115810.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_115940.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_114029.jpg,Repaint,1
dataset/Repaint/black/kdsj.jpg,Repaint,1
dataset/Repaint/black/dh.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_124956.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113438.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113608.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113415.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125012.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125601_1.jpg,Repaint,1
dataset/Repaint/black/qw.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125304.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125123.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113107.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113137.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113437.jpg,Repaint,1
dataset/Repaint/black/hi.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113441.jpg,Repaint,1
dataset/Repaint/black/ygk.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125143.jpg,Repaint,1
dataset/Repaint/black/isb.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125236.jpg,Repaint,1
dataset/Repaint/black/hf.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_115607.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125043.jpg,Repaint,1
dataset/Repaint/black/jds.jpg,Repaint,1
dataset/Repaint/black/idrgtu.jpg,Repaint,1
dataset/Repaint/black/hfdi.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113034.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113453.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125603.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113957.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_114059.jpg,Repaint,1
dataset/Repaint/black/ksk.jpg,Repaint,1
dataset/Repaint/black/jks.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113457.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125033.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120025.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_124911.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113927.jpg,Repaint,1
dataset/Repaint/black/ffd.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113420.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113337.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113514.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113547.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113746.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_124919.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113319.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113517.jpg,Repaint,1
dataset/Repaint/black/je.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125408.jpg,Repaint,1
dataset/Repaint/black/hjkdxjk.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_113247.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113402.jpg,Repaint,1
dataset/Repaint/black/bk.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113713.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120015.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120044.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_114048.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113414.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113954.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113808.jpg,Repaint,1
dataset/Repaint/black/kk.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120001.jpg,Repaint,1
dataset/Repaint/black/xk.jpg,Repaint,1
dataset/Repaint/black/se.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113212.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113548.jpg,Repaint,1
dataset/Repaint/black/idf.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_124943.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125030.jpg,Repaint,1
dataset/Repaint/black/;sdj.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113355.jpg,Repaint,1
dataset/Repaint/black/ksdj.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_114030.jpg,Repaint,1
dataset/Repaint/black/akln.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_113715.jpg,Repaint,1
dataset/Repaint/black/IMG_20251005_120039.jpg,Repaint,1
dataset/Repaint/black/kdn.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125020.jpg,Repaint,1
dataset/Repaint/black/IMG_20251025_125113.jpg,Repaint,1
dataset/Repaint/black/hjjds.jpg,Repaint,1
